60,91,5,5
60,91,2,7
60,91,4,11
60,91,3,14
60,91,13,27
60,91,3,30
60,91,2,32
60,91,4,36
60,91,4,40
60,91,3,43
60,91,2,45
60,91,5,50
60,91,3,53
60,91,3,56
60,91,3,59
60,91,3,62
60,91,4,66
60,91,5,71
60,91,2,73
60,91,4,77
60,91,5,82
60,91,3,85
60,91,2,87
60,91,6,93
60,91,2,95
60,91,5,100
60,91,3,103
60,91,3,106
60,91,3,109
60,91,3,112
60,91,3,115
60,91,4,119
60,91,3,122
60,91,4,126
60,91,3,129
60,90,4,133
60,90,3,136
60,90,3,139
60,90,3,142
60,90,3,145
60,90,2,147
60,90,5,152
60,90,4,156
60,90,3,159
60,90,3,162
60,90,3,165
60,90,5,170
60,90,3,173
60,90,4,177
60,90,5,182
60,90,2,184
60,90,3,187
60,90,3,190
60,90,3,193
60,90,2,195
60,90,4,199
60,90,4,203
60,90,4,207
60,90,2,209
60,90,3,212
60,90,2,214
60,90,5,219
60,90,3,222
60,90,3,225
60,90,3,228
60,90,4,232
60,90,3,235
60,90,3,238
60,90,3,241
60,90,3,244
60,90,2,246
60,90,5,251
60,90,3,254
60,90,4,258
60,90,3,261
60,90,3,264
60,90,5,269
60,90,4,273
60,90,3,276
60,90,5,281
60,90,3,284
60,90,5,289
60,90,5,294
60,90,4,298
60,90,4,302
60,90,2,304
60,90,4,308
60,90,5,313
60,90,3,316
60,90,4,320
60,90,4,324
60,90,4,328
60,90,2,330
60,90,4,334
60,90,3,337
60,90,3,340
60,90,3,343
60,90,3,346
60,90,2,348
60,90,4,352
60,90,4,356
60,90,3,359
60,90,2,361
60,90,5,366
60,90,3,369
60,90,3,372
60,90,4,376
60,90,5,381
60,90,6,387
60,90,5,392
60,90,3,395
60,90,3,398
60,90,3,401
60,90,4,405
60,90,3,408
60,90,3,411
60,90,3,414
60,90,4,418
60,90,3,421
60,90,4,425
60,90,3,428
60,90,4,432
60,90,3,435
60,90,3,438
60,90,2,440
60,90,4,444
60,90,2,446
60,90,3,449
60,90,2,451
60,90,6,457
60,90,2,459
60,90,4,463
60,90,3,466
60,90,3,469
60,90,2,471
60,90,5,476
60,90,4,480
60,90,4,484
60,90,3,487
60,90,4,491
60,90,3,494
60,90,4,498
60,90,2,500
60,90,4,504
