61,90,5,5
61,90,4,9
61,90,4,13
61,90,3,16
61,90,4,20
61,90,3,23
61,90,3,26
61,90,3,29
61,90,2,31
61,90,6,37
61,90,2,39
61,90,4,43
61,90,2,45
61,90,3,48
61,90,3,51
61,90,4,55
61,90,3,58
61,89,5,63
61,89,2,65
61,89,4,69
61,89,3,72
61,89,4,76
61,89,2,78
61,89,2,80
61,89,3,83
61,89,2,85
61,89,3,88
61,89,2,90
61,89,6,96
61,89,4,100
61,89,3,103
61,89,4,107
61,89,2,109
61,89,4,113
61,89,3,116
61,89,4,120
61,89,6,126
61,89,4,130
61,89,4,134
61,89,3,137
61,89,3,140
61,89,3,143
61,89,4,147
61,89,3,150
61,89,3,153
61,88,3,156
61,88,3,159
61,88,4,163
61,88,4,167
61,88,3,170
61,88,3,173
61,88,3,176
61,88,2,178
61,88,2,180
61,88,3,183
61,88,3,186
61,87,4,190
61,87,4,194
61,87,4,198
61,87,4,202
61,87,4,206
61,87,3,209
61,87,3,212
61,87,5,217
61,87,5,222
61,87,2,224
61,87,3,227
61,87,2,229
61,87,6,235
61,87,3,238
61,87,4,242
61,87,2,244
61,87,4,248
61,87,3,251
61,87,3,254
61,87,3,257
61,87,5,262
61,87,3,265
61,87,2,267
61,87,4,271
61,87,3,274
61,87,2,276
61,87,3,279
61,87,4,283
61,87,3,286
61,87,3,289
61,87,3,292
61,87,3,295
61,87,4,299
61,87,4,303
61,87,3,306
61,87,4,310
61,87,2,312
61,87,3,315
61,87,2,317
61,87,5,322
61,87,3,325
61,87,4,329
61,87,3,332
61,87,2,334
61,87,4,338
61,87,3,341
61,87,3,344
61,87,4,348
61,87,2,350
61,87,4,354
61,87,3,357
61,87,4,361
61,87,3,364
61,87,4,368
61,87,2,370
61,87,3,373
61,87,2,375
61,87,6,381
61,87,3,384
61,87,4,388
61,87,3,391
61,87,4,395
61,87,5,400
61,87,3,403
61,87,4,407
61,87,2,409
61,87,5,414
61,87,3,417
61,87,5,422
61,87,3,425
61,87,4,429
61,87,2,431
61,87,4,435
61,87,3,438
61,87,4,442
61,87,3,445
61,87,4,449
61,87,3,452
61,87,3,455
61,87,4,459
61,87,3,462
61,87,3,465
61,87,4,469
61,87,4,473
61,87,2,475
61,87,3,478
61,87,3,481
61,87,2,483
61,87,5,488
61,87,3,491
61,87,6,497
61,87,3,500
61,87,3,503
61,87,5,508
61,87,3,511
61,87,4,515
61,87,7,522
61,87,5,527
61,87,4,531
61,87,2,533
61,87,3,536
61,87,8,544
61,87,8,552
61,87,5,557
61,87,2,559
61,87,3,562
61,87,4,566
61,87,4,570
61,87,2,572
61,87,4,576
61,87,3,579
61,87,3,582
61,87,2,584
61,87,5,589
61,87,4,593
61,87,3,596
61,87,16,612
61,87,6,618
61,87,4,622
61,87,4,626
61,87,4,630
61,87,2,632
61,87,5,637
61,87,2,639
61,87,3,642
61,87,4,646
61,87,4,650
61,87,2,652
61,87,6,658
61,87,4,662
61,87,2,664
61,87,4,668
61,87,2,670
61,87,4,674
61,87,3,677
61,87,3,680
61,87,3,683
61,87,4,687
61,87,2,689
61,87,4,693
61,87,3,696
61,87,4,700
61,87,4,704
61,88,4,708
61,88,4,712
61,88,2,714
61,88,3,717
61,88,5,722
61,88,5,727
61,88,3,730
61,88,3,733
61,88,3,736
61,88,4,740
61,88,2,742
61,88,5,747
61,88,2,749
61,88,5,754
61,88,3,757
61,88,3,760
61,88,2,762
61,88,2,764
61,88,3,767
61,88,3,770
61,88,4,774
61,88,4,778
61,88,2,780
61,88,3,783
61,88,4,787
61,88,2,789
61,88,4,793
61,88,3,796
61,88,4,800
61,88,4,804
61,88,5,809
61,88,3,812
61,88,4,816
61,88,3,819
61,88,5,824
61,88,2,826
61,88,5,831
61,88,3,834
61,88,3,837
61,88,2,839
61,88,3,842
61,88,3,845
61,88,3,848
61,88,3,851
61,88,4,855
61,88,2,857
61,88,3,860
61,88,4,864
61,88,3,867
61,88,3,870
61,88,4,874
61,88,2,876
61,88,4,880
61,88,4,884
61,88,3,887
61,88,2,889
61,88,3,892
61,88,4,896
61,88,4,900
61,88,4,904
61,88,3,907
61,88,3,910
61,88,4,914
61,88,7,921
61,88,3,924
61,88,3,927
61,88,3,930
61,88,4,934
61,88,2,936
61,88,3,939
61,88,3,942
61,88,3,945
61,88,3,948
61,88,5,953
61,88,6,959
61,88,3,962
61,88,4,966
61,88,3,969
61,88,4,973
61,88,3,976
61,88,3,979
61,88,3,982
61,88,4,986
61,88,2,988
61,88,5,993
61,88,3,996
61,88,5,1001
61,88,5,1006
61,88,3,1009
61,88,4,1013
61,88,2,1015
61,88,3,1018
61,88,3,1021
61,88,4,1025
61,88,3,1028
61,88,5,1033
61,88,3,1036
61,88,2,1038
61,88,4,1042
61,88,4,1046
61,88,2,1048
61,88,5,1053
61,88,2,1055
61,88,3,1058
61,88,2,1060
61,88,4,1064
61,88,3,1067
61,88,3,1070
61,88,3,1073
61,88,4,1077
61,88,2,1079
61,88,4,1083
61,88,2,1085
