60,93,4,4
60,93,3,7
60,93,3,10
60,93,3,13
60,93,3,16
60,93,3,19
60,93,17,36
60,93,4,40
60,93,3,43
60,93,3,46
60,93,4,50
60,93,5,55
60,93,3,58
60,93,3,61
60,93,3,64
60,93,2,66
60,93,3,69
60,93,3,72
60,93,3,75
60,93,3,78
60,93,2,80
60,93,5,85
60,93,7,92
60,93,3,95
60,93,4,99
60,93,3,102
60,93,4,106
60,93,2,108
60,93,4,112
60,93,3,115
60,93,2,117
60,93,4,121
60,93,3,124
60,93,4,128
60,93,4,132
60,93,3,135
60,93,4,139
60,93,3,142
60,93,5,147
60,93,2,149
60,93,7,156
60,93,2,158
60,93,3,161
60,93,4,165
60,93,2,167
60,93,4,171
60,93,3,174
60,93,3,177
60,93,3,180
60,93,4,184
60,93,4,188
60,93,3,191
60,93,4,195
60,93,2,197
60,93,4,201
60,93,2,203
60,93,3,206
60,93,4,210
60,93,3,213
60,93,3,216
60,93,4,220
60,93,4,224
60,93,3,227
60,93,4,231
60,93,3,234
60,93,3,237
60,93,4,241
60,93,2,243
60,93,4,247
60,93,6,253
60,93,2,255
60,93,2,257
60,93,3,260
60,93,10,270
60,93,4,274
60,93,3,277
60,93,5,282
60,93,7,289
60,93,3,292
60,93,4,296
60,93,4,300
60,93,2,302
60,93,3,305
61,93,4,309
61,93,4,313
61,93,2,315
61,93,5,320
61,93,3,323
61,93,3,326
61,93,4,330
61,93,3,333
61,93,2,335
61,93,5,340
61,93,3,343
61,93,4,347
61,93,4,351
61,93,3,354
61,93,3,357
61,93,3,360
61,93,2,362
61,93,2,364
61,93,2,366
61,93,2,368
61,93,4,372
61,93,3,375
61,93,4,379
61,93,2,381
61,93,3,384
61,93,4,388
61,93,3,391
61,93,3,394
61,93,4,398
61,93,2,400
61,93,3,403
61,93,4,407
61,93,4,411
61,93,2,413
61,93,4,417
61,93,3,420
61,93,3,423
61,93,2,425
61,93,6,431
61,93,2,433
61,93,2,435
61,93,4,439
61,93,4,443
61,93,5,448
61,93,3,451
61,93,4,455
61,93,4,459
61,93,2,461
61,93,4,465
61,93,2,467
61,93,3,470
61,93,3,473
62,93,3,476
62,93,3,479
62,93,4,483
62,93,3,486
62,93,4,490
62,93,2,492
63,93,6,498
63,93,2,500
63,93,4,504
63,93,3,507
63,93,3,510
63,93,3,513
63,93,3,516
63,93,4,520
64,93,2,522
64,93,5,527
64,93,4,531
65,92,9,540
65,92,3,543
65,92,3,546
65,92,6,552
65,92,2,554
65,92,4,558
65,92,2,560
65,92,4,564
65,92,3,567
66,92,3,570
66,92,3,573
66,92,3,576
66,92,2,578
66,92,2,580
66,92,4,584
66,92,3,587
67,92,3,590
67,92,2,592
67,92,5,597
67,92,3,600
67,92,3,603
67,92,4,607
67,92,3,610
67,92,2,612
67,92,5,617
67,92,2,619
67,91,4,623
67,91,14,637
68,91,8,645
68,90,6,651
68,90,4,655
68,90,4,659
68,90,2,661
68,90,2,663
68,90,5,668
68,90,3,671
68,90,5,676
68,90,2,678
68,90,8,686
68,89,3,689
68,89,4,693
68,89,3,696
68,89,3,699
67,89,4,703
67,89,5,708
67,89,3,711
67,89,2,713
67,89,4,717
67,89,4,721
67,89,2,723
67,89,5,728
67,89,2,730
67,88,6,736
67,88,4,740
67,88,4,744
67,88,3,747
67,88,4,751
68,89,4,755
68,89,3,758
68,89,4,762
