56,98,3,3
56,98,2,5
56,98,4,9
56,98,5,14
56,98,2,16
56,98,3,19
56,98,4,23
56,98,3,26
56,98,5,31
56,98,3,34
56,98,5,39
56,98,2,41
56,98,4,45
56,98,4,49
56,98,3,52
56,98,4,56
56,98,6,62
56,98,3,65
56,98,4,69
56,98,5,74
56,98,2,76
56,98,6,82
56,98,3,85
56,98,4,89
56,98,3,92
56,98,6,98
56,98,4,102
56,98,3,105
56,98,4,109
56,98,3,112
56,98,3,115
56,98,3,118
56,98,3,121
56,98,4,125
56,98,4,129
56,98,4,133
56,98,6,139
56,98,4,143
56,98,5,148
56,98,5,153
56,98,3,156
56,98,5,161
56,98,4,165
56,98,4,169
56,98,4,173
56,98,5,178
56,98,3,181
56,98,4,185
56,98,3,188
56,98,3,191
56,98,10,201
56,98,2,203
56,98,5,208
56,98,3,211
56,97,3,214
56,97,3,217
56,97,3,220
56,97,3,223
56,97,5,228
56,97,4,232
56,97,3,235
56,96,4,239
56,96,3,242
56,96,5,247
56,96,4,251
56,96,3,254
56,96,4,258
56,96,3,261
56,96,6,267
56,96,4,271
56,96,3,274
56,96,6,280
56,95,3,283
56,95,2,285
56,95,4,289
56,95,2,291
56,95,6,297
56,95,4,301
56,95,2,303
56,95,5,308
56,95,2,310
56,95,3,313
56,95,4,317
56,95,4,321
56,95,2,323
56,95,5,328
56,95,4,332
56,95,3,335
56,95,5,340
57,95,2,342
57,94,5,347
57,94,2,349
57,94,7,356
58,94,3,359
58,94,3,362
58,94,4,366
58,94,3,369
58,94,3,372
58,94,4,376
59,94,3,379
59,94,2,381
59,95,11,392
60,95,6,398
60,95,6,404
60,95,2,406
60,95,4,410
60,95,3,413
60,95,4,417
61,95,3,420
61,95,4,424
61,95,3,427
61,95,4,431
61,95,4,435
62,95,3,438
62,95,3,441
62,95,4,445
62,95,2,447
62,95,4,451
62,95,3,454
62,95,3,457
62,95,4,461
62,95,4,465
62,95,2,467
62,95,4,471
62,94,3,474
62,94,5,479
62,94,3,482
62,94,4,486
61,94,5,491
61,94,6,497
60,94,2,499
60,94,5,504
60,94,3,507
60,94,2,509
59,94,4,513
59,94,3,516
58,94,3,519
58,94,5,524
58,94,4,528
58,94,2,530
57,94,4,534
57,94,4,538
56,94,2,540
56,94,5,545
56,94,3,548
55,94,6,554
55,94,4,558
54,94,5,563
54,94,3,566
54,94,3,569
54,94,4,573
53,94,4,577
53,94,4,581
52,94,6,587
52,94,8,595
52,94,4,599
52,94,2,601
52,94,5,606
52,94,3,609
52,94,4,613
52,94,3,616
52,94,3,619
52,94,4,623
52,94,3,626
52,94,6,632
53,94,3,635
54,94,10,645
55,94,8,653
56,94,3,656
56,94,3,659
57,94,5,664
57,94,3,667
58,94,3,670
58,94,5,675
59,94,3,678
60,94,4,682
60,94,2,684
60,94,4,688
61,94,4,692
62,94,4,696
62,94,2,698
62,94,4,702
63,94,3,705
63,94,3,708
64,94,3,711
64,94,3,714
64,94,2,716
65,94,5,721
65,94,2,723
66,94,5,728
66,94,5,733
67,94,5,738
67,94,3,741
68,94,3,744
68,94,6,750
68,94,3,753
68,94,4,757
68,94,4,761
68,94,2,763
68,94,4,767
67,94,3,770
67,94,3,773
66,94,3,776
66,94,5,781
66,94,3,784
65,94,3,787
64,94,4,791
64,94,4,795
63,94,3,798
62,94,5,803
62,94,2,805
61,94,5,810
60,94,2,812
60,94,3,815
59,94,4,819
58,94,3,822
57,94,3,825
56,94,4,829
56,94,3,832
56,94,4,836
55,94,3,839
54,94,3,842
54,94,6,848
53,94,3,851
52,94,4,855
51,94,4,859
50,94,4,863
50,94,3,866
49,94,5,871
48,94,4,875
48,94,3,878
48,94,4,882
47,94,3,885
47,94,4,889
46,94,3,892
46,94,4,896
46,94,6,902
46,94,3,905
46,94,4,909
46,94,3,912
46,94,2,914
46,94,4,918
47,94,2,920
47,94,4,924
48,94,4,928
48,94,2,930
48,94,4,934
48,94,4,938
49,94,3,941
50,94,3,944
50,94,5,949
51,94,3,952
52,94,6,958
53,94,3,961
56,94,19,980
57,94,4,984
58,94,6,990
60,94,6,996
60,94,4,1000
61,94,3,1003
62,94,5,1008
62,94,3,1011
63,94,3,1014
64,94,4,1018
64,94,2,1020
64,94,4,1024
65,94,4,1028
66,94,3,1031
66,94,3,1034
67,94,4,1038
67,94,2,1040
68,94,4,1044
68,94,4,1048
69,94,3,1051
69,94,3,1054
70,94,2,1056
70,94,3,1059
70,94,4,1063
70,94,4,1067
70,94,5,1072
70,94,5,1077
69,94,7,1084
69,94,5,1089
68,94,4,1093
68,94,3,1096
68,94,4,1100
67,94,3,1103
66,94,4,1107
66,94,2,1109
66,94,4,1113
65,94,3,1116
64,94,4,1120
64,94,3,1123
63,94,5,1128
62,94,3,1131
62,94,4,1135
61,94,4,1139
60,94,4,1143
60,94,3,1146
59,94,5,1151
59,94,3,1154
58,94,5,1159
58,94,3,1162
57,94,5,1167
56,94,2,1169
56,94,3,1172
56,94,4,1176
55,94,3,1179
55,94,3,1182
54,94,6,1188
54,94,3,1191
53,94,5,1196
52,94,3,1199
52,94,4,1203
52,94,4,1207
51,94,4,1211
50,94,3,1214
50,94,4,1218
50,94,3,1221
49,94,6,1227
48,94,2,1229
48,94,3,1232
48,94,2,1234
48,94,5,1239
47,94,4,1243
47,94,3,1246
47,94,3,1249
47,94,4,1253
47,94,6,1259
47,94,2,1261
47,94,5,1266
48,94,3,1269
48,94,3,1272
48,94,2,1274
48,94,5,1279
48,94,2,1281
49,94,5,1286
50,94,3,1289
50,94,2,1291
50,94,3,1294
51,94,5,1299
51,94,2,1301
52,94,5,1306
52,94,3,1309
53,94,3,1312
53,94,2,1314
54,94,5,1319
54,94,3,1322
55,94,2,1324
56,94,5,1329
56,94,3,1332
57,94,2,1334
57,94,4,1338
58,94,2,1340
58,94,5,1345
59,94,3,1348
60,94,4,1352
60,94,5,1357
61,94,2,1359
61,94,2,1361
62,94,4,1365
62,94,3,1368
62,94,3,1371
63,94,4,1375
64,94,4,1379
64,94,2,1381
66,94,11,1392
66,94,3,1395
66,94,4,1399
67,94,2,1401
67,94,4,1405
68,94,3,1408
68,94,3,1411
68,94,4,1415
68,94,4,1419
69,94,3,1422
69,94,4,1426
69,94,2,1428
69,94,4,1432
68,94,3,1435
68,94,3,1438
68,94,3,1441
68,94,4,1445
68,94,3,1448
67,94,7,1455
66,94,3,1458
66,94,3,1461
65,94,5,1466
64,94,2,1468
64,94,4,1472
63,94,4,1476
62,94,4,1480
61,94,5,1485
60,94,7,1492
60,94,3,1495
59,94,4,1499
58,94,3,1502
58,94,3,1505
57,94,3,1508
57,94,2,1510
56,94,4,1514
56,94,4,1518
55,94,2,1520
54,94,5,1525
54,94,2,1527
53,94,6,1533
52,94,2,1535
52,94,3,1538
52,94,3,1541
51,94,4,1545
50,94,2,1547
50,94,6,1553
49,94,4,1557
48,94,5,1562
48,94,3,1565
48,94,3,1568
47,94,4,1572
46,94,12,1584
46,94,4,1588
46,94,5,1593
47,94,3,1596
47,94,3,1599
47,94,4,1603
48,94,3,1606
48,94,3,1609
48,94,4,1613
48,94,3,1616
49,94,3,1619
49,94,4,1623
50,94,2,1625
50,94,4,1629
50,94,4,1633
51,94,3,1636
52,94,3,1639
52,94,4,1643
52,94,2,1645
53,94,4,1649
54,94,4,1653
54,94,5,1658
55,94,4,1662
56,94,3,1665
58,94,13,1678
58,94,5,1683
59,94,3,1686
60,94,4,1690
60,94,4,1694
61,94,5,1699
61,94,4,1703
62,94,5,1708
62,94,2,1710
63,94,5,1715
64,94,4,1719
64,94,4,1723
64,94,2,1725
65,94,2,1727
65,94,2,1729
66,94,3,1732
66,94,4,1736
66,94,2,1738
67,94,4,1742
67,94,2,1744
68,94,4,1748
68,94,5,1753
68,94,2,1755
69,94,4,1759
69,94,5,1764
69,94,2,1766
69,94,3,1769
69,94,4,1773
69,94,5,1778
69,94,3,1781
68,94,11,1792
68,94,2,1794
67,94,5,1799
67,94,5,1804
66,94,3,1807
66,94,5,1812
65,94,2,1814
64,94,4,1818
64,94,3,1821
64,94,3,1824
63,94,3,1827
63,94,2,1829
62,94,3,1832
62,94,4,1836
61,94,2,1838
61,94,3,1841
60,94,4,1845
60,94,3,1848
59,94,4,1852
58,94,3,1855
58,94,6,1861
58,94,2,1863
57,94,2,1865
57,94,3,1868
56,94,6,1874
56,94,2,1876
55,94,5,1881
54,94,3,1884
54,94,4,1888
54,94,4,1892
53,94,2,1894
52,94,4,1898
52,94,5,1903
52,94,2,1905
51,94,6,1911
50,94,2,1913
50,94,4,1917
50,94,3,1920
49,94,3,1923
49,94,3,1926
48,94,4,1930
48,94,3,1933
48,94,4,1937
48,94,4,1941
47,94,2,1943
47,94,4,1947
47,94,4,1951
47,94,3,1954
47,94,3,1957
47,94,4,1961
48,94,3,1964
48,94,4,1968
48,94,4,1972
48,94,3,1975
48,94,3,1978
49,94,5,1983
49,94,2,1985
50,94,5,1990
50,94,3,1993
50,94,4,1997
51,94,6,2003
52,94,3,2006
52,94,6,2012
53,94,4,2016
53,94,2,2018
54,94,5,2023
54,94,3,2026
55,94,4,2030
55,94,3,2033
56,94,4,2037
56,94,3,2040
57,94,3,2043
57,94,3,2046
58,94,4,2050
58,94,3,2053
58,94,4,2057
59,94,4,2061
60,94,5,2066
60,94,5,2071
60,94,3,2074
61,94,4,2078
62,94,3,2081
62,94,3,2084
62,94,3,2087
62,94,3,2090
63,94,2,2092
64,94,4,2096
64,94,7,2103
64,94,3,2106
65,94,4,2110
65,94,3,2113
66,94,3,2116
66,94,3,2119
66,94,4,2123
67,94,3,2126
67,94,4,2130
68,94,3,2133
68,94,3,2136
68,94,4,2140
68,94,4,2144
68,94,3,2147
69,94,4,2151
69,94,3,2154
69,94,5,2159
69,95,2,2161
69,95,5,2166
68,95,4,2170
68,95,3,2173
68,95,3,2176
68,95,4,2180
67,95,9,2189
66,95,4,2193
66,95,3,2196
65,95,5,2201
64,95,5,2206
64,95,4,2210
64,95,4,2214
63,95,3,2217
62,95,4,2221
62,95,2,2223
62,95,4,2227
61,95,4,2231
60,95,3,2234
60,95,5,2239
59,95,2,2241
59,95,4,2245
58,94,3,2248
58,94,3,2251
58,94,4,2255
57,94,4,2259
56,94,6,2265
56,94,4,2269
55,94,6,2275
54,94,4,2279
54,94,2,2281
54,94,4,2285
53,94,4,2289
53,94,3,2292
52,94,4,2296
52,94,5,2301
51,94,5,2306
51,94,3,2309
50,94,6,2315
50,94,4,2319
50,94,2,2321
50,94,4,2325
49,94,4,2329
49,94,4,2333
49,94,2,2335
49,94,4,2339
49,94,2,2341
49,94,4,2345
49,94,3,2348
49,94,3,2351
49,94,3,2354
50,94,5,2359
50,94,3,2362
50,94,6,2368
51,94,5,2373
51,94,3,2376
52,94,5,2381
52,94,3,2384
52,94,5,2389
53,94,3,2392
54,94,3,2395
54,94,3,2398
55,94,5,2403
55,94,2,2405
56,94,6,2411
56,94,3,2414
57,94,2,2416
58,94,4,2420
58,94,2,2422
58,94,6,2428
59,94,2,2430
60,94,5,2435
60,94,4,2439
60,94,2,2441
61,94,3,2444
62,94,4,2448
62,94,3,2451
62,94,3,2454
63,94,4,2458
64,94,5,2463
64,94,6,2469
65,94,4,2473
65,94,2,2475
66,94,4,2479
66,94,3,2482
66,94,3,2485
66,94,4,2489
67,94,5,2494
67,94,2,2496
67,94,3,2499
67,94,2,2501
67,94,6,2507
67,94,5,2512
66,94,3,2515
66,94,5,2520
66,94,3,2523
66,94,2,2525
65,94,4,2529
65,94,4,2533
64,94,3,2536
64,94,3,2539
64,94,3,2542
63,94,4,2546
63,94,3,2549
62,94,3,2552
62,94,4,2556
61,94,3,2559
61,94,3,2562
60,94,5,2567
60,94,2,2569
59,94,7,2576
58,94,7,2583
57,94,5,2588
57,94,4,2592
56,94,4,2596
56,94,4,2600
56,94,2,2602
55,94,4,2606
54,94,5,2611
54,94,2,2613
53,94,9,2622
53,94,4,2626
52,94,3,2629
52,94,3,2632
52,94,5,2637
51,94,3,2640
51,94,3,2643
50,94,4,2647
50,94,3,2650
50,94,5,2655
50,94,2,2657
49,94,3,2660
49,94,7,2667
48,94,2,2669
48,94,5,2674
48,94,11,2685
48,94,5,2690
49,94,3,2693
49,94,4,2697
50,94,4,2701
50,94,3,2704
50,94,4,2708
50,94,4,2712
51,94,5,2717
52,94,4,2721
52,94,3,2724
53,94,3,2727
53,94,3,2730
54,94,4,2734
54,94,3,2737
55,94,3,2740
55,94,3,2743
56,94,4,2747
56,94,2,2749
57,94,5,2754
57,94,2,2756
58,94,3,2759
58,94,4,2763
59,94,5,2768
60,94,3,2771
60,94,3,2774
60,94,3,2777
61,94,3,2780
61,94,4,2784
62,94,4,2788
62,94,3,2791
63,94,5,2796
64,94,3,2799
64,94,4,2803
64,94,4,2807
65,94,3,2810
66,94,6,2816
66,94,5,2821
67,94,3,2824
67,94,3,2827
68,94,3,2830
68,94,4,2834
68,94,2,2836
68,95,4,2840
68,95,3,2843
69,95,4,2847
69,95,3,2850
69,95,4,2854
69,95,2,2856
68,95,3,2859
68,95,4,2863
68,95,3,2866
68,95,4,2870
68,95,6,2876
67,95,4,2880
66,95,5,2885
66,95,4,2889
66,96,3,2892
65,96,3,2895
65,96,3,2898
64,96,5,2903
64,96,2,2905
64,96,4,2909
63,96,4,2913
62,96,3,2916
62,96,10,2926
61,96,4,2930
60,96,6,2936
60,96,7,2943
59,96,4,2947
58,96,8,2955
58,96,8,2963
57,96,6,2969
56,96,6,2975
56,95,9,2984
55,95,10,2994
54,95,6,3000
54,95,5,3005
53,95,8,3013
52,95,6,3019
52,95,8,3027
51,94,6,3033
51,94,7,3040
50,94,9,3049
50,94,7,3056
50,94,7,3063
50,94,6,3069
51,93,9,3078
51,93,5,3083
52,93,9,3092
52,93,3,3095
54,93,9,3104
54,93,5,3109
58,93,18,3127
58,93,6,3133
59,93,4,3137
60,93,3,3140
61,93,9,3149
62,93,6,3155
64,93,10,3165
64,93,4,3169
65,94,8,3177
66,94,3,3180
66,94,7,3187
68,94,11,3198
68,95,7,3205
68,95,7,3212
67,96,17,3229
67,96,5,3234
66,96,3,3237
66,96,8,3245
64,96,7,3252
63,97,9,3261
62,97,3,3264
62,97,7,3271
61,97,6,3277
60,97,5,3282
60,97,3,3285
59,98,6,3291
58,98,2,3293
58,98,4,3297
58,98,3,3300
57,98,5,3305
57,98,2,3307
56,98,4,3311
56,98,3,3314
55,98,4,3318
55,98,5,3323
54,98,4,3327
54,98,5,3332
53,98,4,3336
53,98,2,3338
52,97,5,3343
52,97,2,3345
52,97,5,3350
51,97,3,3353
51,97,4,3357
51,97,4,3361
50,97,3,3364
50,97,3,3367
50,97,4,3371
50,97,2,3373
49,96,10,3383
49,96,4,3387
49,96,5,3392
49,96,2,3394
49,96,4,3398
49,96,3,3401
50,96,4,3405
50,96,3,3408
50,95,5,3413
51,95,4,3417
51,95,3,3420
52,95,3,3423
